"state","totalExpVote","totalVote","timeStamp","vote_Harris","vote_Trump","NAME","vote_Other","pctExpVote","pct_Harris","pct_Trump","ts_pretty","fips","leader","at_least_20pct_in","leader_margin","leader_margin_safe","leader_margin_abs","ak_district"
"SD",0,0,1-01-01,0,0,"Hutchinson County, South Dakota",0,0,NA,NA,"No voting data yet","46067","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Hyde County, South Dakota",0,0,NA,NA,"No voting data yet","46069","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Jackson County, South Dakota",0,0,NA,NA,"No voting data yet","46071","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Jerauld County, South Dakota",0,0,NA,NA,"No voting data yet","46073","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Jones County, South Dakota",0,0,NA,NA,"No voting data yet","46075","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Kingsbury County, South Dakota",0,0,NA,NA,"No voting data yet","46077","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Lake County, South Dakota",0,0,NA,NA,"No voting data yet","46079","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Lawrence County, South Dakota",0,0,NA,NA,"No voting data yet","46081","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Lincoln County, South Dakota",0,0,NA,NA,"No voting data yet","46083","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Lyman County, South Dakota",0,0,NA,NA,"No voting data yet","46085","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"McCook County, South Dakota",0,0,NA,NA,"No voting data yet","46087","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"McPherson County, South Dakota",0,0,NA,NA,"No voting data yet","46089","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Marshall County, South Dakota",0,0,NA,NA,"No voting data yet","46091","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Meade County, South Dakota",0,0,NA,NA,"No voting data yet","46093","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Mellette County, South Dakota",0,0,NA,NA,"No voting data yet","46095","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Miner County, South Dakota",0,0,NA,NA,"No voting data yet","46097","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Minnehaha County, South Dakota",0,0,NA,NA,"No voting data yet","46099","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Moody County, South Dakota",0,0,NA,NA,"No voting data yet","46101","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Oglala Lakota County, South Dakota",0,0,NA,NA,"No voting data yet","46102","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Pennington County, South Dakota",0,0,NA,NA,"No voting data yet","46103","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Perkins County, South Dakota",0,0,NA,NA,"No voting data yet","46105","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Potter County, South Dakota",0,0,NA,NA,"No voting data yet","46107","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Roberts County, South Dakota",0,0,NA,NA,"No voting data yet","46109","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Sanborn County, South Dakota",0,0,NA,NA,"No voting data yet","46111","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Spink County, South Dakota",0,0,NA,NA,"No voting data yet","46115","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Stanley County, South Dakota",0,0,NA,NA,"No voting data yet","46117","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Sully County, South Dakota",0,0,NA,NA,"No voting data yet","46119","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Todd County, South Dakota",0,0,NA,NA,"No voting data yet","46121","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Tripp County, South Dakota",0,0,NA,NA,"No voting data yet","46123","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Turner County, South Dakota",0,0,NA,NA,"No voting data yet","46125","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Union County, South Dakota",0,0,NA,NA,"No voting data yet","46127","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Walworth County, South Dakota",0,0,NA,NA,"No voting data yet","46129","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Yankton County, South Dakota",0,0,NA,NA,"No voting data yet","46135","NA","lessThan20pctIn",NA,NA,NA,NA
"SD",0,0,1-01-01,0,0,"Ziebach County, South Dakota",0,0,NA,NA,"No voting data yet","46137","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Anderson County, Tennessee",0,0,NA,NA,"No voting data yet","47001","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Bedford County, Tennessee",0,0,NA,NA,"No voting data yet","47003","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Benton County, Tennessee",0,0,NA,NA,"No voting data yet","47005","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Bledsoe County, Tennessee",0,0,NA,NA,"No voting data yet","47007","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Blount County, Tennessee",0,0,NA,NA,"No voting data yet","47009","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Bradley County, Tennessee",0,0,NA,NA,"No voting data yet","47011","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Campbell County, Tennessee",0,0,NA,NA,"No voting data yet","47013","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Cannon County, Tennessee",0,0,NA,NA,"No voting data yet","47015","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Carroll County, Tennessee",0,0,NA,NA,"No voting data yet","47017","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Carter County, Tennessee",0,0,NA,NA,"No voting data yet","47019","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Cheatham County, Tennessee",0,0,NA,NA,"No voting data yet","47021","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Chester County, Tennessee",0,0,NA,NA,"No voting data yet","47023","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Claiborne County, Tennessee",0,0,NA,NA,"No voting data yet","47025","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Clay County, Tennessee",0,0,NA,NA,"No voting data yet","47027","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Cocke County, Tennessee",0,0,NA,NA,"No voting data yet","47029","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Coffee County, Tennessee",0,0,NA,NA,"No voting data yet","47031","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Crockett County, Tennessee",0,0,NA,NA,"No voting data yet","47033","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Cumberland County, Tennessee",0,0,NA,NA,"No voting data yet","47035","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Davidson County, Tennessee",0,0,NA,NA,"No voting data yet","47037","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Decatur County, Tennessee",0,0,NA,NA,"No voting data yet","47039","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"DeKalb County, Tennessee",0,0,NA,NA,"No voting data yet","47041","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Dickson County, Tennessee",0,0,NA,NA,"No voting data yet","47043","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Dyer County, Tennessee",0,0,NA,NA,"No voting data yet","47045","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Fayette County, Tennessee",0,0,NA,NA,"No voting data yet","47047","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Fentress County, Tennessee",0,0,NA,NA,"No voting data yet","47049","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Franklin County, Tennessee",0,0,NA,NA,"No voting data yet","47051","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Gibson County, Tennessee",0,0,NA,NA,"No voting data yet","47053","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Giles County, Tennessee",0,0,NA,NA,"No voting data yet","47055","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Grainger County, Tennessee",0,0,NA,NA,"No voting data yet","47057","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Greene County, Tennessee",0,0,NA,NA,"No voting data yet","47059","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Grundy County, Tennessee",0,0,NA,NA,"No voting data yet","47061","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Hamblen County, Tennessee",0,0,NA,NA,"No voting data yet","47063","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Hamilton County, Tennessee",0,0,NA,NA,"No voting data yet","47065","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Hancock County, Tennessee",0,0,NA,NA,"No voting data yet","47067","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Hardeman County, Tennessee",0,0,NA,NA,"No voting data yet","47069","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Hardin County, Tennessee",0,0,NA,NA,"No voting data yet","47071","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Hawkins County, Tennessee",0,0,NA,NA,"No voting data yet","47073","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Haywood County, Tennessee",0,0,NA,NA,"No voting data yet","47075","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Henderson County, Tennessee",0,0,NA,NA,"No voting data yet","47077","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Henry County, Tennessee",0,0,NA,NA,"No voting data yet","47079","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Hickman County, Tennessee",0,0,NA,NA,"No voting data yet","47081","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Houston County, Tennessee",0,0,NA,NA,"No voting data yet","47083","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Humphreys County, Tennessee",0,0,NA,NA,"No voting data yet","47085","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Jackson County, Tennessee",0,0,NA,NA,"No voting data yet","47087","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Jefferson County, Tennessee",0,0,NA,NA,"No voting data yet","47089","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Johnson County, Tennessee",0,0,NA,NA,"No voting data yet","47091","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Knox County, Tennessee",0,0,NA,NA,"No voting data yet","47093","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Lake County, Tennessee",0,0,NA,NA,"No voting data yet","47095","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Lauderdale County, Tennessee",0,0,NA,NA,"No voting data yet","47097","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Lawrence County, Tennessee",0,0,NA,NA,"No voting data yet","47099","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Lewis County, Tennessee",0,0,NA,NA,"No voting data yet","47101","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Lincoln County, Tennessee",0,0,NA,NA,"No voting data yet","47103","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Loudon County, Tennessee",0,0,NA,NA,"No voting data yet","47105","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"McMinn County, Tennessee",0,0,NA,NA,"No voting data yet","47107","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"McNairy County, Tennessee",0,0,NA,NA,"No voting data yet","47109","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Macon County, Tennessee",0,0,NA,NA,"No voting data yet","47111","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Madison County, Tennessee",0,0,NA,NA,"No voting data yet","47113","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Marion County, Tennessee",0,0,NA,NA,"No voting data yet","47115","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Marshall County, Tennessee",0,0,NA,NA,"No voting data yet","47117","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Maury County, Tennessee",0,0,NA,NA,"No voting data yet","47119","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Meigs County, Tennessee",0,0,NA,NA,"No voting data yet","47121","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Monroe County, Tennessee",0,0,NA,NA,"No voting data yet","47123","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Montgomery County, Tennessee",0,0,NA,NA,"No voting data yet","47125","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Moore County, Tennessee",0,0,NA,NA,"No voting data yet","47127","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Morgan County, Tennessee",0,0,NA,NA,"No voting data yet","47129","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Obion County, Tennessee",0,0,NA,NA,"No voting data yet","47131","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Overton County, Tennessee",0,0,NA,NA,"No voting data yet","47133","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Perry County, Tennessee",0,0,NA,NA,"No voting data yet","47135","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Pickett County, Tennessee",0,0,NA,NA,"No voting data yet","47137","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Polk County, Tennessee",0,0,NA,NA,"No voting data yet","47139","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Putnam County, Tennessee",0,0,NA,NA,"No voting data yet","47141","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Rhea County, Tennessee",0,0,NA,NA,"No voting data yet","47143","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Roane County, Tennessee",0,0,NA,NA,"No voting data yet","47145","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Robertson County, Tennessee",0,0,NA,NA,"No voting data yet","47147","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Rutherford County, Tennessee",0,0,NA,NA,"No voting data yet","47149","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Scott County, Tennessee",0,0,NA,NA,"No voting data yet","47151","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Sequatchie County, Tennessee",0,0,NA,NA,"No voting data yet","47153","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Sevier County, Tennessee",0,0,NA,NA,"No voting data yet","47155","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Shelby County, Tennessee",0,0,NA,NA,"No voting data yet","47157","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Smith County, Tennessee",0,0,NA,NA,"No voting data yet","47159","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Stewart County, Tennessee",0,0,NA,NA,"No voting data yet","47161","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Sullivan County, Tennessee",0,0,NA,NA,"No voting data yet","47163","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Sumner County, Tennessee",0,0,NA,NA,"No voting data yet","47165","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Tipton County, Tennessee",0,0,NA,NA,"No voting data yet","47167","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Trousdale County, Tennessee",0,0,NA,NA,"No voting data yet","47169","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Unicoi County, Tennessee",0,0,NA,NA,"No voting data yet","47171","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Union County, Tennessee",0,0,NA,NA,"No voting data yet","47173","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Van Buren County, Tennessee",0,0,NA,NA,"No voting data yet","47175","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Warren County, Tennessee",0,0,NA,NA,"No voting data yet","47177","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Washington County, Tennessee",0,0,NA,NA,"No voting data yet","47179","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Wayne County, Tennessee",0,0,NA,NA,"No voting data yet","47181","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Weakley County, Tennessee",0,0,NA,NA,"No voting data yet","47183","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"White County, Tennessee",0,0,NA,NA,"No voting data yet","47185","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Williamson County, Tennessee",0,0,NA,NA,"No voting data yet","47187","NA","lessThan20pctIn",NA,NA,NA,NA
"TN",0,0,1-01-01,0,0,"Wilson County, Tennessee",0,0,NA,NA,"No voting data yet","47189","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Anderson County, Texas",0,0,NA,NA,"No voting data yet","48001","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Andrews County, Texas",0,0,NA,NA,"No voting data yet","48003","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Angelina County, Texas",0,0,NA,NA,"No voting data yet","48005","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Aransas County, Texas",0,0,NA,NA,"No voting data yet","48007","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Archer County, Texas",0,0,NA,NA,"No voting data yet","48009","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Armstrong County, Texas",0,0,NA,NA,"No voting data yet","48011","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Atascosa County, Texas",0,0,NA,NA,"No voting data yet","48013","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Austin County, Texas",0,0,NA,NA,"No voting data yet","48015","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Bailey County, Texas",0,0,NA,NA,"No voting data yet","48017","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Bandera County, Texas",0,0,NA,NA,"No voting data yet","48019","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Bastrop County, Texas",0,0,NA,NA,"No voting data yet","48021","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Baylor County, Texas",0,0,NA,NA,"No voting data yet","48023","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Bee County, Texas",0,0,NA,NA,"No voting data yet","48025","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Bell County, Texas",0,0,NA,NA,"No voting data yet","48027","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Bexar County, Texas",0,0,NA,NA,"No voting data yet","48029","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Blanco County, Texas",0,0,NA,NA,"No voting data yet","48031","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Borden County, Texas",0,0,NA,NA,"No voting data yet","48033","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Bosque County, Texas",0,0,NA,NA,"No voting data yet","48035","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Bowie County, Texas",0,0,NA,NA,"No voting data yet","48037","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Brazoria County, Texas",0,0,NA,NA,"No voting data yet","48039","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Brazos County, Texas",0,0,NA,NA,"No voting data yet","48041","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Brewster County, Texas",0,0,NA,NA,"No voting data yet","48043","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Briscoe County, Texas",0,0,NA,NA,"No voting data yet","48045","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Brooks County, Texas",0,0,NA,NA,"No voting data yet","48047","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Brown County, Texas",0,0,NA,NA,"No voting data yet","48049","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Burleson County, Texas",0,0,NA,NA,"No voting data yet","48051","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Burnet County, Texas",0,0,NA,NA,"No voting data yet","48053","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Caldwell County, Texas",0,0,NA,NA,"No voting data yet","48055","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Calhoun County, Texas",0,0,NA,NA,"No voting data yet","48057","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Callahan County, Texas",0,0,NA,NA,"No voting data yet","48059","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Cameron County, Texas",0,0,NA,NA,"No voting data yet","48061","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Camp County, Texas",0,0,NA,NA,"No voting data yet","48063","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Carson County, Texas",0,0,NA,NA,"No voting data yet","48065","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Cass County, Texas",0,0,NA,NA,"No voting data yet","48067","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Castro County, Texas",0,0,NA,NA,"No voting data yet","48069","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Chambers County, Texas",0,0,NA,NA,"No voting data yet","48071","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Cherokee County, Texas",0,0,NA,NA,"No voting data yet","48073","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Childress County, Texas",0,0,NA,NA,"No voting data yet","48075","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Clay County, Texas",0,0,NA,NA,"No voting data yet","48077","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Cochran County, Texas",0,0,NA,NA,"No voting data yet","48079","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Coke County, Texas",0,0,NA,NA,"No voting data yet","48081","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Coleman County, Texas",0,0,NA,NA,"No voting data yet","48083","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Collin County, Texas",0,0,NA,NA,"No voting data yet","48085","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Collingsworth County, Texas",0,0,NA,NA,"No voting data yet","48087","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Colorado County, Texas",0,0,NA,NA,"No voting data yet","48089","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Comal County, Texas",0,0,NA,NA,"No voting data yet","48091","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Comanche County, Texas",0,0,NA,NA,"No voting data yet","48093","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Concho County, Texas",0,0,NA,NA,"No voting data yet","48095","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Cooke County, Texas",0,0,NA,NA,"No voting data yet","48097","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Coryell County, Texas",0,0,NA,NA,"No voting data yet","48099","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Cottle County, Texas",0,0,NA,NA,"No voting data yet","48101","NA","lessThan20pctIn",NA,NA,NA,NA
"TX",0,0,1-01-01,0,0,"Crane County, Texas",0,0,NA,NA,"No voting data yet","48103","NA","lessThan20pctIn",NA,NA,NA,NA
